,Drug,Target_ID,Y
48949,mol_132081,P29376,12.899998135
48950,mol_132081,P34947,11.500000186
48951,mol_132081,P35968,14.25598418
48952,mol_132081,P36507,12.1
48953,mol_132081,P36888,11.599999679000002
48954,mol_132081,P42338,11.953871964
48955,mol_132081,P45983,11.699999383
48956,mol_132081,P45984,11.999998417
48957,mol_132081,P48729,13.500007822
48958,mol_132081,P48736,12.058607315
48959,mol_132081,P49336,11.999998417
48960,mol_132081,P49760,12.1
48961,mol_132081,P49840,11.800000504000002
48962,mol_132081,P49841,11.800000504000002
48963,mol_132081,P50613,11.500000186
48964,mol_132081,P50750,11.900000875
48965,mol_132081,P51812,11.800000504000002
48966,mol_132081,P51955,11.599999679000002
48967,mol_132081,P52333,11.400000202
48968,mol_132081,P53667,12.899998135
48969,mol_132081,P54760,12.821246399
48971,mol_132081,Q02750,12.499996913
48972,mol_132081,Q04759,12.399997603
48973,mol_132081,Q04771,13.299970641
48974,mol_132081,Q04912,13.000008766
48975,mol_132081,Q06418,12.199999035
48976,mol_132081,Q07912,12.499996913
48977,mol_132081,Q12851,12.599996932
48978,mol_132081,Q13131,11.699999383
48979,mol_132081,Q13464,12.799991797
48980,mol_132081,Q13627,12.1
48981,mol_132081,Q14164,11.900000875
48982,mol_132081,Q16288,11.599999679000002
48983,mol_132081,Q16539,11.699999383
48984,mol_132081,Q16620,11.500000186
48985,mol_132081,Q8IU85,11.699999383
48986,mol_132081,Q96GD4,11.500000186
48987,mol_132081,Q9HAZ1,12.199999035
48988,mol_132081,Q9UBF8,13.32184875
48989,mol_132081,Q9UM73,12.299998172
48990,mol_132081,Q9UQM7,11.300000237
48991,mol_132081,Q9Y463,11.999998417
48992,mol_132081,Q9Y4K4,11.999998417
49406,mol_220291,O00329,14.361439373
49407,mol_220291,P00519,10.635290537
49408,mol_220291,P00533,10.401029996
49409,mol_220291,P08631,10.401029996
49410,mol_220291,P12931,10.869551079
49411,mol_220291,P35968,10.401029996
49412,mol_220291,P42336,11.117728767
49413,mol_220291,P42338,12.273925197
49414,mol_220291,P42345,10.401029996
49415,mol_220291,P48736,12.798970004
50378,mol_34879,O00329,11.145757491
50379,mol_34879,O60674,11.370153012
50380,mol_34879,O75116,11.1
50381,mol_34879,P00519,11.738272164
50382,mol_34879,P00533,11.1
50383,mol_34879,P06213,11.336120624
50384,mol_34879,P06239,11.702059991
50385,mol_34879,P07947,12.058607315
50386,mol_34879,P07948,12.121507816
50387,mol_34879,P07949,11.337347995
50388,mol_34879,P08069,11.1
50389,mol_34879,P08581,11.360644622
50390,mol_34879,P08631,11.1
50391,mol_34879,P08922,11.586382926
50392,mol_34879,P10721,11.963412522
50393,mol_34879,P11802,11.1
50394,mol_34879,P12931,11.363694901
50395,mol_34879,P17948,11.921023053
50396,mol_34879,P22607,15.1
50397,mol_34879,P23458,11.1
50398,mol_34879,P29597,11.340545713
50399,mol_34879,P30530,11.1
50400,mol_34879,P41240,11.1
50401,mol_34879,P42336,11.145757491
50402,mol_34879,P42338,11.145757491
50403,mol_34879,P42345,11.1
50404,mol_34879,P43403,11.1
50405,mol_34879,P43405,11.235498645
50406,mol_34879,P45984,11.1
50407,mol_34879,P49137,11.1
50408,mol_34879,P49841,11.1
50409,mol_34879,P51813,11.567882884
50410,mol_34879,P52333,11.1
50411,mol_34879,P53350,11.1
50412,mol_34879,P53778,11.1
50413,mol_34879,P54760,11.1
50414,mol_34879,Q02763,11.78803434
50415,mol_34879,Q04759,11.1
50416,mol_34879,Q05397,11.1
50417,mol_34879,Q06187,11.1
50418,mol_34879,Q13177,11.1
50419,mol_34879,Q13554,11.1
50420,mol_34879,Q15118,11.1
50421,mol_34879,Q15303,11.1
50422,mol_34879,Q16513,11.1
50423,mol_34879,Q16620,11.603208684
50424,mol_34879,Q8IW41,11.1
50425,mol_34879,Q9BUB5,11.1
50426,mol_34879,Q9NWZ3,11.1
50427,mol_34879,Q9P1W9,11.1
50428,mol_34879,Q9UBF8,11.145757491
50429,mol_34879,Q9UM73,11.355865692
50430,mol_34879,Q9Y6M4,11.1
50431,mol_70801,O00329,14.1
50432,mol_70801,O14757,13.399988938
50433,mol_70801,O43293,11.400000202
50434,mol_70801,O60674,11.900000875
50435,mol_70801,O94806,11.500000186
50436,mol_70801,P00519,11.699999383
50437,mol_70801,P04629,11.699999383
50438,mol_70801,P06239,11.300000237
50439,mol_70801,P07333,12.599996932
50440,mol_70801,P07949,11.699999383
50441,mol_70801,P09619,11.900000875
50442,mol_70801,P11309,11.599999679000002
50443,mol_70801,P11362,11.500000186
50444,mol_70801,P29376,12.599996932
50445,mol_70801,P35968,11.800000504000002
50446,mol_70801,P36507,11.699999383
50447,mol_70801,P42336,14.1
50448,mol_70801,P42338,14.1
50449,mol_70801,P42345,14.1
50450,mol_70801,P45983,11.599999679000002
50451,mol_70801,P48729,11.500000186
50452,mol_70801,P49760,11.500000186
50453,mol_70801,P49841,11.599999679000002
50454,mol_70801,P50613,12.399997603
50455,mol_70801,P50750,12.1
50456,mol_70801,P51817,11.599999679000002
50457,mol_70801,P51955,11.800000504000002
50458,mol_70801,P53667,12.199999035
50459,mol_70801,Q00535,11.800000504000002
50460,mol_70801,Q02750,11.800000504000002
50461,mol_70801,Q04759,11.900000875
50462,mol_70801,Q04912,11.699999383
50463,mol_70801,Q05397,11.300000237
50464,mol_70801,Q06418,11.800000504000002
50465,mol_70801,Q07912,11.500000186
50466,mol_70801,Q12851,13.399988938
50467,mol_70801,Q13464,11.500000186
50468,mol_70801,Q13627,11.900000875
50469,mol_70801,Q16288,11.599999679000002
50470,mol_70801,Q16620,11.500000186
50472,mol_70801,Q7L7X3,11.300000237
50473,mol_70801,Q8IU85,11.800000504000002
50474,mol_70801,Q96GD4,11.800000504000002
50475,mol_70801,Q9UHD2,11.599999679000002
50476,mol_70801,Q9UQM7,11.300000237
50477,mol_70801,Q9Y463,11.699999383
50478,mol_70801,Q9Y4K4,12.399997603
50696,mol_233251,O00329,12.078810700999998
50697,mol_233251,P04626,11.213943352
50698,mol_233251,P17948,11.213943352
50699,mol_233251,P27361,11.213943352
50700,mol_233251,P42336,12.314128683
50701,mol_233251,P42345,11.661170378
50702,mol_233251,P49336,11.599999679000002
50703,mol_233251,P49841,11.191514981
50705,mol_233251,Q16539,11.213943352
50706,mol_233251,Q86V86,11.953871964
50707,mol_233251,Q9BWU1,10.1
50708,mol_15051,O00444,11.500000186
50709,mol_15051,O14757,11.200000128
50710,mol_15051,O15264,11.200000128
50711,mol_15051,O15530,11.500000186
50712,mol_15051,O43781,12.1
50713,mol_15051,O94806,11.1
50714,mol_15051,O95819,11.300000237
50715,mol_15051,O96013,11.400000202
50716,mol_15051,P04629,11.699999383
50717,mol_15051,P06493,11.200000128
50718,mol_15051,P07333,11.699999383
50719,mol_15051,P08581,11.599999679000002
50720,mol_15051,P11362,11.400000202
50721,mol_15051,P15735,11.400000202
50722,mol_15051,P17612,11.200000128
50723,mol_15051,P23443,11.400000202
50724,mol_15051,P27448,11.300000237
50725,mol_15051,P28482,11.200000128
50726,mol_15051,P29317,11.599999679000002
50727,mol_15051,P35916,11.300000237
50728,mol_15051,P42685,11.699999383
50729,mol_15051,P45983,11.599999679000002
50730,mol_15051,P45984,11.500000186
50731,mol_15051,P48730,11.200000128
50732,mol_15051,P49137,11.200000128
50733,mol_15051,P49840,11.200000128
50734,mol_15051,P49841,11.300000237
50735,mol_15051,P51617,11.200000128
50736,mol_15051,P51812,11.200000128
50737,mol_15051,P51955,11.1
50738,mol_15051,P51957,11.300000237
50739,mol_15051,P53350,11.200000128
50740,mol_15051,P53667,11.1
50741,mol_15051,P53778,11.300000237
50742,mol_15051,P68400,11.500000186
50743,mol_15051,P78368,11.200000128
50744,mol_15051,Q00535,11.1
50745,mol_15051,Q05513,11.200000128
50746,mol_15051,Q05655,11.200000128
50747,mol_15051,Q13153,11.1
50748,mol_15051,Q13188,11.200000128
50749,mol_15051,Q13464,11.300000237
50750,mol_15051,Q13555,11.300000237
50751,mol_15051,Q13557,11.300000237
50752,mol_15051,Q13627,11.699999383
50753,mol_15051,Q13882,11.699999383
50754,mol_15051,Q14012,11.300000237
50755,mol_15051,Q15303,11.500000186
50756,mol_15051,Q16513,11.200000128
50757,mol_15051,Q16644,11.1
50758,mol_15051,Q5VT25,11.1
50759,mol_15051,Q86V86,11.200000128
50760,mol_15051,Q8NE63,11.200000128
50761,mol_15051,Q8TDC3,11.1
50762,mol_15051,Q96GD4,11.300000237
50763,mol_15051,Q96KB5,11.1
50764,mol_15051,Q96SB4,11.200000128
50765,mol_15051,Q9H2G2,11.1
50766,mol_15051,Q9H2X6,11.599999679000002
50767,mol_15051,Q9H4B4,11.200000128
50768,mol_15051,Q9HAZ1,12.799991797
50769,mol_15051,Q9HBY8,11.1
50770,mol_15051,Q9NWZ3,11.1
50771,mol_15051,Q9NYL2,11.200000128
50772,mol_15051,Q9Y243,11.1
50773,mol_15051,Q9Y4K4,11.200000128
50774,mol_15051,Q9Y6M4,11.300000237
50775,mol_25564,O00418,11.500000186
50776,mol_25564,O00444,10.700000075
50777,mol_25564,O14757,11.1
50778,mol_25564,O14965,10.599999953
50779,mol_25564,O15075,11.1
50780,mol_25564,O15264,11.200000128
50781,mol_25564,O60674,11.200000128
50782,mol_25564,O75116,11.200000128
50783,mol_25564,O94806,11.1
50784,mol_25564,O95819,11.1
50785,mol_25564,O96013,11.400000202
50786,mol_25564,O96017,11.400000202
50787,mol_25564,P00519,10.499999968
50788,mol_25564,P05129,11.200000128
50789,mol_25564,P06213,10.599999953
50790,mol_25564,P06493,11.200000128
50791,mol_25564,P08069,11.1
50792,mol_25564,P08581,10.499999968
50793,mol_25564,P09619,10.200000019
50794,mol_25564,P10721,11.300000237
50795,mol_25564,P11362,10.700000075
50796,mol_25564,P12931,11.400000202
50797,mol_25564,P16234,10.499999968
50798,mol_25564,P16591,12.499996913
50799,mol_25564,P23443,11.300000237
50800,mol_25564,P27448,11.300000237
50801,mol_25564,P29317,11.200000128
50802,mol_25564,P29376,10.300000031
50803,mol_25564,P29597,11.1
50804,mol_25564,P31749,10.400000029
50805,mol_25564,P35968,10.300000031
50806,mol_25564,P48729,11.300000237
50807,mol_25564,P48730,11.200000128
50808,mol_25564,P49137,11.200000128
50809,mol_25564,P49336,10.300000031
50810,mol_25564,P49760,11.200000128
50811,mol_25564,P49841,11.300000237
50812,mol_25564,P50750,10.300000031
50813,mol_25564,P51617,11.200000128
50814,mol_25564,P52333,11.1
50815,mol_25564,P53350,10.400000029
50816,mol_25564,P53778,11.300000237
50817,mol_25564,P68400,11.300000237
50818,mol_25564,P78368,11.200000128
50819,mol_25564,Q04771,10.300000031
50820,mol_25564,Q05397,10.499999968
50821,mol_25564,Q05655,11.200000128
50822,mol_25564,Q08881,11.200000128
50823,mol_25564,Q13153,11.1
50824,mol_25564,Q13188,11.200000128
50825,mol_25564,Q13464,11.1
50826,mol_25564,Q13555,11.300000237
50827,mol_25564,Q13557,11.300000237
50828,mol_25564,Q13882,11.000000142
50829,mol_25564,Q16513,11.200000128
50830,mol_25564,Q16620,11.400000202
50831,mol_25564,Q7L7X3,11.1
50832,mol_25564,Q86V86,10.499999968
50833,mol_25564,Q8NE63,11.200000128
50834,mol_25564,Q8TDC3,11.1
50835,mol_25564,Q96SB4,11.200000128
50836,mol_25564,Q9BZL6,11.1
50837,mol_25564,Q9HAZ1,10.700000075
50838,mol_25564,Q9HBH9,11.1
50839,mol_25564,Q9HCP0,11.300000237
50840,mol_25564,Q9NR20,11.200000128
50841,mol_25564,Q9NWZ3,11.1
50842,mol_25564,Q9NYL2,11.200000128
50843,mol_25564,Q9P1W9,11.200000128
50844,mol_25564,Q9UEE5,11.500000186
50845,mol_25564,Q9UM73,11.200000128
50846,mol_25564,Q9Y463,10.300000031
50847,mol_25564,Q9Y4K4,11.200000128
50848,mol_25564,Q9Y6M4,11.300000237
54821,mol_224485,O14757,11.200000128
54822,mol_224485,O14920,11.599999679000002
54823,mol_224485,O15111,11.500000186
54824,mol_224485,O15530,11.500000186
54825,mol_224485,O75116,11.200000128
54826,mol_224485,O96013,11.400000202
54827,mol_224485,P00533,11.800000504000002
54828,mol_224485,P04629,11.699999383
54829,mol_224485,P06241,12.199999035
54830,mol_224485,P07333,11.699999383
54831,mol_224485,P07948,12.699997654
54832,mol_224485,P08581,11.599999679000002
54833,mol_224485,P11309,12.899998135
54834,mol_224485,P11362,11.400000202
54835,mol_224485,P17612,11.200000128
54836,mol_224485,P22607,11.800000504000002
54837,mol_224485,P24941,11.200000128
54838,mol_224485,P27448,11.300000237
54839,mol_224485,P29317,11.200000128
54840,mol_224485,P29597,11.800000504000002
54841,mol_224485,P31749,11.200000128
54842,mol_224485,P31751,11.200000128
54843,mol_224485,P35916,11.300000237
54844,mol_224485,P35968,11.200000128
54845,mol_224485,P36888,12.199999035
54846,mol_224485,P45984,11.500000186
54847,mol_224485,P48730,11.200000128
54848,mol_224485,P49840,11.200000128
54849,mol_224485,P49841,11.300000237
54850,mol_224485,P51451,12.699997654
54851,mol_224485,P51812,11.200000128
54852,mol_224485,P51955,11.1
54853,mol_224485,P52333,11.900000875
54854,mol_224485,P53350,11.200000128
54855,mol_224485,P53667,11.1
54856,mol_224485,P53778,11.300000237
54857,mol_224485,Q00535,11.1
54858,mol_224485,Q05513,11.200000128
54859,mol_224485,Q05655,11.200000128
54860,mol_224485,Q08881,11.900000875
54861,mol_224485,Q13131,11.1
54862,mol_224485,Q13153,11.1
54863,mol_224485,Q13464,11.1
54864,mol_224485,Q14012,11.200000128
54865,mol_224485,Q15303,11.500000186
54866,mol_224485,Q16620,11.400000202
54867,mol_224485,Q16644,11.1
54868,mol_224485,Q7KZI7,11.200000128
54869,mol_224485,Q96GD4,11.500000186
54870,mol_224485,Q9BZL6,11.1
54871,mol_224485,Q9H4B4,11.200000128
54872,mol_224485,Q9HBY8,11.1
54873,mol_224485,Q9NWZ3,11.1
54874,mol_224485,Q9Y243,11.1
54939,mol_45405,O14757,10.200000019
54940,mol_45405,O14965,10.300000031
54941,mol_45405,P06213,10.400000029
54942,mol_45405,P07333,10.300000031
54943,mol_45405,P11309,10.200000019
54944,mol_45405,P17612,10.400000029
54945,mol_45405,P31749,10.200000019
54946,mol_45405,P31751,10.200000019
54947,mol_45405,P36888,11.599999679000002
54948,mol_45405,P50750,10.300000031
54949,mol_45405,Q04759,10.1
54950,mol_45405,Q8IU85,10.1
54951,mol_45405,Q9BWU1,10.1
54952,mol_45405,Q9H4B4,10.200000019
54953,mol_45405,Q9Y243,10.1
54954,mol_209667,O00444,11.599999679000002
54955,mol_209667,O14757,11.200000128
54956,mol_209667,P00533,11.900000875
54957,mol_209667,P11309,11.1
54958,mol_209667,P29597,11.900000875
54959,mol_209667,P31749,11.200000128
54960,mol_209667,P31751,11.200000128
54961,mol_209667,P35968,11.200000128
54962,mol_209667,P36888,11.999998417
54963,mol_209667,Q9H4B4,11.200000128
54964,mol_209667,Q9P1W9,12.299998172
60881,mol_253537,O00444,11.500000186
60882,mol_253537,O14757,11.200000128
60883,mol_253537,O14920,11.599999679000002
60884,mol_253537,O15111,11.500000186
60885,mol_253537,O15264,11.200000128
60886,mol_253537,O60674,11.900000875
60887,mol_253537,O96017,11.1
60888,mol_253537,P00519,12.299998172
60889,mol_253537,P00533,11.800000504000002
60890,mol_253537,P04626,11.900000875
60891,mol_253537,P04629,11.699999383
60892,mol_253537,P05129,11.200000128
60893,mol_253537,P06213,11.400000202
60894,mol_253537,P06239,11.699999383
60895,mol_253537,P06241,12.199999035
60896,mol_253537,P06493,11.200000128
60897,mol_253537,P07333,11.699999383
60898,mol_253537,P07948,11.900000875
60899,mol_253537,P08581,11.599999679000002
60900,mol_253537,P10721,11.999998417
60901,mol_253537,P11309,11.1
60902,mol_253537,P11362,11.400000202
60903,mol_253537,P17252,7.1
60904,mol_253537,P24941,10.94421551
60905,mol_253537,P27448,11.300000237
60906,mol_253537,P28482,11.200000128
60907,mol_253537,P29317,11.599999679000002
60908,mol_253537,P29597,11.800000504000002
60909,mol_253537,P31749,11.200000128
60910,mol_253537,P35916,11.300000237
60911,mol_253537,P35968,11.200000128
60912,mol_253537,P45983,11.599999679000002
60913,mol_253537,P48730,11.200000128
60914,mol_253537,P49137,11.200000128
60915,mol_253537,P49674,7.1
60916,mol_253537,P49841,13.343289159
60917,mol_253537,P51451,11.900000875
60918,mol_253537,P51812,11.200000128
60919,mol_253537,P51955,11.1
60920,mol_253537,P52333,11.900000875
60921,mol_253537,P53350,11.200000128
60922,mol_253537,P53667,11.1
60923,mol_253537,P68400,11.300000237
60924,mol_253537,Q05513,11.200000128
60925,mol_253537,Q05655,11.200000128
60926,mol_253537,Q08881,11.900000875
60927,mol_253537,Q13153,11.1
60928,mol_253537,Q13188,11.200000128
60929,mol_253537,Q13464,11.1
60930,mol_253537,Q13627,11.300000237
60931,mol_253537,Q14012,11.200000128
60932,mol_253537,Q15303,11.500000186
60933,mol_253537,Q5VT25,11.1
60934,mol_253537,Q7KZI7,11.200000128
60935,mol_253537,Q96GD4,11.300000237
60936,mol_253537,Q9BZL6,11.1
60937,mol_253537,Q9H4B4,11.200000128
60938,mol_253537,Q9HBY8,11.1
60939,mol_253537,Q9NWZ3,11.1
61144,mol_260624,O14757,11.200000128
61145,mol_260624,O14920,11.599999679000002
61146,mol_260624,O14965,11.300000237
61147,mol_260624,O15530,11.500000186
61148,mol_260624,O43293,11.999998417
61149,mol_260624,O75116,11.200000128
61150,mol_260624,O96013,11.400000202
61151,mol_260624,O96017,11.1
61152,mol_260624,P00533,11.800000504000002
61153,mol_260624,P04626,11.900000875
61154,mol_260624,P04629,11.699999383
61155,mol_260624,P06213,11.400000202
61156,mol_260624,P06239,12.299998172
61157,mol_260624,P06493,11.798970004
61158,mol_260624,P07333,11.699999383
61159,mol_260624,P07948,11.900000875
61160,mol_260624,P08069,11.800000504000002
61161,mol_260624,P08581,11.599999679000002
61162,mol_260624,P10721,11.999998417
61163,mol_260624,P11362,11.400000202
61164,mol_260624,P17612,11.200000128
61165,mol_260624,P22607,11.800000504000002
61166,mol_260624,P23443,11.300000237
61167,mol_260624,P28482,11.200000128
61168,mol_260624,P29317,11.599999679000002
61169,mol_260624,P29597,11.800000504000002
61170,mol_260624,P31749,11.200000128
61171,mol_260624,P31751,11.200000128
61172,mol_260624,P35916,11.500000186
61173,mol_260624,P36888,11.699999383
61174,mol_260624,P49137,11.200000128
61175,mol_260624,P49841,14.032248216
61176,mol_260624,P51451,11.900000875
61177,mol_260624,P51812,11.200000128
61178,mol_260624,P51955,11.1
61179,mol_260624,P53667,11.1
61180,mol_260624,P53778,11.300000237
61181,mol_260624,P68400,11.699999383
61182,mol_260624,Q00535,11.5282891
61183,mol_260624,Q05513,11.200000128
61184,mol_260624,Q05655,11.200000128
61185,mol_260624,Q08881,11.900000875
61186,mol_260624,Q13131,11.1
61187,mol_260624,Q13188,11.200000128
61188,mol_260624,Q13464,11.1
61189,mol_260624,Q13627,11.400000202
61190,mol_260624,Q14012,11.200000128
61191,mol_260624,Q15078,11.47675071
61192,mol_260624,Q15303,11.500000186
61193,mol_260624,Q16620,11.400000202
61194,mol_260624,Q16644,11.1
61195,mol_260624,Q5VT25,11.1
61196,mol_260624,Q7KZI7,11.200000128
61197,mol_260624,Q96GD4,11.300000237
61198,mol_260624,Q9H4B4,11.200000128
61199,mol_260624,Q9HBY8,11.1
61200,mol_260624,Q9P1W9,11.900000875
61201,mol_260624,Q9Y243,11.1
61202,mol_72662,O00444,10.499999968
61203,mol_72662,O14757,10.400000029
61204,mol_72662,O14965,10.499999968
61205,mol_72662,P06213,10.400000029
61206,mol_72662,P11309,10.300000031
61207,mol_72662,P31749,10.400000029
61208,mol_72662,P31751,10.400000029
61209,mol_72662,P35968,10.1
61210,mol_72662,P43405,9.280456064
61211,mol_72662,P50750,11.500000186
61212,mol_72662,P53350,10.400000029
61213,mol_72662,Q04759,10.1
61214,mol_72662,Q13627,10.200000019
61215,mol_72662,Q8IU85,10.1
61216,mol_72662,Q9Y243,10.300000031
61668,mol_43594,O14965,14.844727495
61669,mol_43594,P00533,14.108773924
61670,mol_43594,P06213,14.351811973
61671,mol_43594,P08069,14.40980392
61672,mol_43594,P08581,14.466531544
61673,mol_43594,P09619,14.329147988
61674,mol_43594,P11802,14.446787486
61675,mol_43594,P35916,14.1
61676,mol_43594,P35968,14.401029995999998
61677,mol_43594,P41279,14.155517328
61678,mol_43594,P53350,14.248741651
61679,mol_43594,P54760,14.126872145999998
61680,mol_43594,Q02763,14.108773924
61681,mol_43594,Q05397,14.1
61682,mol_43594,Q96GD4,15.058607315
62074,mol_3462,O00444,11.627243551
62075,mol_3462,O14965,11.705548319000002
62076,mol_3462,O60285,12.392429824
62077,mol_3462,P00533,12.261150909
62078,mol_3462,P04626,11.550996738
62079,mol_3462,P06213,12.568521083
62080,mol_3462,P07949,10.497940009
62081,mol_3462,P08069,12.702059991
62082,mol_3462,P15056,11.854487332
62083,mol_3462,P17612,11.938890353
62084,mol_3462,P22612,11.938890353
62085,mol_3462,P22694,11.938890353
62086,mol_3462,P24941,11.569800302
62087,mol_3462,P31749,11.576253533
62088,mol_3462,P35916,11.912479279
62089,mol_3462,P35968,12.202372909
62090,mol_3462,P41279,11.725251654
62091,mol_3462,P49841,11.224938737
62092,mol_3462,P53350,11.576253533
62093,mol_3462,P54760,11.83754891
62094,mol_3462,P68400,13.497940009
62095,mol_3462,Q02763,12.685026652
62096,mol_3462,Q05397,11.607239611
62097,mol_3462,Q96GD4,11.702059991
62098,mol_3462,Q9UM73,10.497940009
62373,mol_4650,O14757,12.599996932
62374,mol_4650,O43293,11.400000202
62375,mol_4650,O60674,11.699999383
62376,mol_4650,O94806,11.599999679000002
62377,mol_4650,O96013,11.400000202
62378,mol_4650,P00519,11.699999383
62379,mol_4650,P06239,11.300000237
62380,mol_4650,P07333,11.699999383
62381,mol_4650,P07949,11.599999679000002
62382,mol_4650,P08069,11.699999383
62383,mol_4650,P09619,11.800000504000002
62384,mol_4650,P11362,12.299998172
62385,mol_4650,P17948,11.599999679000002
62386,mol_4650,P29376,12.1
62387,mol_4650,P34947,12.299998172
62388,mol_4650,P45984,11.599999679000002
62389,mol_4650,P48729,12.299998172
62390,mol_4650,P49336,12.499996913
62391,mol_4650,P49840,11.500000186
62392,mol_4650,P49841,12.399997603
62393,mol_4650,P51812,11.999998417
62394,mol_4650,P51955,12.1
62395,mol_4650,P53667,12.899998135
62396,mol_4650,Q00535,11.900000875
62397,mol_4650,Q02750,11.800000504000002
62398,mol_4650,Q05397,11.300000237
62399,mol_4650,Q06187,11.599999679000002
62400,mol_4650,Q07912,11.500000186
62401,mol_4650,Q13464,11.599999679000002
62402,mol_4650,Q16539,11.500000186
62403,mol_4650,Q16620,11.500000186
62405,mol_4650,Q8IU85,12.1
62406,mol_4650,Q96GD4,12.1
62407,mol_4650,Q9UHD2,11.699999383
62408,mol_4650,Q9UM73,11.699999383
62409,mol_4650,Q9Y463,12.199999035
64401,mol_231193,O43293,11.400000202
64402,mol_231193,O60674,11.999998417
64403,mol_231193,O96013,11.699999383
64404,mol_231193,P00519,12.599996932
64405,mol_231193,P04629,11.599999679000002
64406,mol_231193,P06239,12.499996913
64407,mol_231193,P06241,11.900000875
64408,mol_231193,P08581,11.699999383
64409,mol_231193,P08922,11.599999679000002
64410,mol_231193,P11309,11.300000237
64411,mol_231193,P11362,11.599999679000002
64412,mol_231193,P16234,11.699999383
64413,mol_231193,P17948,11.599999679000002
64414,mol_231193,P22607,11.599999679000002
64415,mol_231193,P34947,11.500000186
64416,mol_231193,P36507,11.500000186
64417,mol_231193,P36888,11.599999679000002
64418,mol_231193,P45983,11.400000202
64419,mol_231193,P45984,11.500000186
64420,mol_231193,P49336,11.500000186
64421,mol_231193,P49760,11.500000186
64422,mol_231193,P49840,11.500000186
64423,mol_231193,P49841,11.500000186
64424,mol_231193,P50613,11.500000186
64425,mol_231193,P51812,11.599999679000002
64426,mol_231193,P51817,11.599999679000002
64427,mol_231193,P51955,12.199999035
64428,mol_231193,P53667,11.599999679000002
64429,mol_231193,Q00535,12.299998172
64430,mol_231193,Q04771,11.500000186
64431,mol_231193,Q04912,11.500000186
64432,mol_231193,Q05397,11.400000202
64433,mol_231193,Q06187,11.400000202
64434,mol_231193,Q12851,11.699999383
64435,mol_231193,Q13131,11.599999679000002
64436,mol_231193,Q13188,11.599999679000002
64437,mol_231193,Q13464,11.500000186
64438,mol_231193,Q14164,11.900000875
64439,mol_231193,Q16288,11.599999679000002
64440,mol_231193,Q16513,11.400000202
64441,mol_231193,Q16539,11.500000186
64442,mol_231193,Q16620,11.500000186
64443,mol_231193,Q7L7X3,12.1
64444,mol_231193,Q8IU85,11.699999383
64445,mol_231193,Q9BWU1,10.1
64446,mol_231193,Q9HAZ1,12.1
64447,mol_231193,Q9UHD2,12.1
64448,mol_231193,Q9Y4K4,12.1
69294,mol_79555,O14965,11.900000875
69295,mol_79555,O60674,11.699999383
69296,mol_79555,O94806,11.500000186
69297,mol_79555,O95819,11.400000202
69298,mol_79555,O96013,11.400000202
69299,mol_79555,P00519,11.699999383
69300,mol_79555,P04629,11.599999679000002
69301,mol_79555,P06241,11.300000237
69302,mol_79555,P07333,11.699999383
69303,mol_79555,P07949,11.599999679000002
69304,mol_79555,P08581,14.722107104
69305,mol_79555,P11309,11.300000237
69306,mol_79555,P11362,11.500000186
69307,mol_79555,P16234,11.699999383
69308,mol_79555,P17612,11.999998417
69309,mol_79555,P34947,11.500000186
69310,mol_79555,P35968,11.699999383
69311,mol_79555,P36507,11.500000186
69312,mol_79555,P45983,11.400000202
69313,mol_79555,P45984,11.500000186
69314,mol_79555,P48729,11.500000186
69315,mol_79555,P49760,11.500000186
69316,mol_79555,P49840,11.500000186
69317,mol_79555,P50750,11.900000875
69318,mol_79555,P51812,11.500000186
69319,mol_79555,P51817,11.599999679000002
69320,mol_79555,P51955,11.599999679000002
69321,mol_79555,P52333,11.400000202
69322,mol_79555,P53667,11.599999679000002
69323,mol_79555,Q04759,11.699999383
69324,mol_79555,Q04771,11.500000186
69325,mol_79555,Q04912,11.500000186
69326,mol_79555,Q05397,11.300000237
69327,mol_79555,Q06187,11.300000237
69328,mol_79555,Q06418,11.599999679000002
69329,mol_79555,Q07912,11.500000186
69330,mol_79555,Q12851,11.699999383
69331,mol_79555,Q13464,11.500000186
69332,mol_79555,Q16539,11.500000186
69334,mol_79555,Q7L7X3,11.300000237
69335,mol_79555,Q8IU85,11.699999383
69336,mol_79555,Q96GD4,11.500000186
69337,mol_79555,Q9HAZ1,11.699999383
69338,mol_79555,Q9UM73,11.300000237
69339,mol_79555,Q9UQM7,11.500000186
71027,mol_24429,O14757,10.497940009
71028,mol_24429,O15264,10.497940009
71029,mol_24429,O43293,10.497940009
71030,mol_24429,O96017,10.497940009
71031,mol_24429,P04629,10.497940009
71032,mol_24429,P06213,10.497940009
71033,mol_24429,P06493,10.497940009
71034,mol_24429,P09619,10.497940009
71035,mol_24429,P17612,10.497940009
71036,mol_24429,P48730,10.497940009
71037,mol_24429,Q04759,10.497940009
71038,mol_24429,Q13131,10.497940009
71039,mol_24429,Q13464,10.497940009
71040,mol_24429,Q8IU85,10.497940009
71041,mol_24429,Q9H4B4,10.497940009
71042,mol_24429,Q9P1W9,10.497940009
71043,mol_24429,Q9UQM7,10.497940009
71044,mol_24429,Q9Y478,10.497940009
71064,mol_168891,O43293,11.400000202
71065,mol_168891,O60674,11.699999383
71066,mol_168891,O75116,12.399997603
71067,mol_168891,O94806,11.500000186
71068,mol_168891,O96013,11.400000202
71069,mol_168891,P00519,11.699999383
71070,mol_168891,P04629,11.400000202
